Date,ProductId,SalesQuantity,Price,Promotion,DayOfWeek,Season
2024-08-31,34,28,157.47,No,Saturday,Summer
2024-08-31,34,26,157.47,No,Saturday,Summer
2024-08-31,38,46,479.93,No,Saturday,Summer
2024-08-31,43,25,51.67,No,Saturday,Summer
2024-08-31,46,38,360.9,No,Saturday,Summer
2024-09-01,6,24,231.03,No,Sunday,Autumn
2024-09-01,7,20,17.53,No,Sunday,Autumn
2024-09-01,7,65,13.24,Yes,Sunday,Autumn
2024-09-01,11,36,329.15,No,Sunday,Autumn
2024-09-01,15,46,304.49,Yes,Sunday,Autumn
2024-09-01,16,49,139.06,Yes,Sunday,Autumn
2024-09-01,17,22,357.85,No,Sunday,Autumn
2024-09-01,17,30,357.85,No,Sunday,Autumn
2024-09-01,18,39,33.45,No,Sunday,Autumn
2024-09-01,22,22,399.69,No,Sunday,Autumn
2024-09-01,24,32,236.97,Yes,Sunday,Autumn
2024-09-01,24,24,297.91,No,Sunday,Autumn
2024-09-01,24,27,297.91,No,Sunday,Autumn
2024-09-01,24,27,297.91,No,Sunday,Autumn
2024-09-01,28,34,241.51,No,Sunday,Autumn
2024-09-01,30,34,222.51,No,Sunday,Autumn
2024-09-01,41,36,356.31,No,Sunday,Autumn
2024-09-01,41,28,356.31,No,Sunday,Autumn
2024-09-01,41,26,356.31,No,Sunday,Autumn
2024-09-02,14,40,80.12,Yes,Monday,Autumn
2024-09-02,15,18,377.76,No,Monday,Autumn
2024-09-02,17,13,357.85,No,Monday,Autumn
2024-09-02,19,12,209.85,No,Monday,Autumn
2024-09-02,26,18,246.4,No,Monday,Autumn
2024-09-02,26,31,178.42,Yes,Monday,Autumn
2024-09-02,26,22,246.4,No,Monday,Autumn
2024-09-02,29,18,352.17,No,Monday,Autumn
2024-09-02,32,21,114.83,No,Monday,Autumn
2024-09-02,34,17,157.47,No,Monday,Autumn
2024-09-02,35,16,376.97,No,Monday,Autumn
2024-09-02,38,17,479.93,No,Monday,Autumn
2024-09-02,49,13,176.08,No,Monday,Autumn
2024-09-02,49,40,123.92,Yes,Monday,Autumn
2024-09-03,3,21,294.01,No,Tuesday,Autumn
2024-09-03,7,14,17.53,No,Tuesday,Autumn
2024-09-03,7,16,17.53,No,Tuesday,Autumn
2024-09-03,9,22,307.03,No,Tuesday,Autumn
2024-09-03,14,22,99.5,No,Tuesday,Autumn
2024-09-03,15,20,377.76,No,Tuesday,Autumn
2024-09-03,17,21,357.85,No,Tuesday,Autumn
2024-09-03,21,17,121.17,No,Tuesday,Autumn
2024-09-03,24,20,297.91,No,Tuesday,Autumn
2024-09-03,32,15,114.83,No,Tuesday,Autumn
2024-09-03,36,21,399.14,No,Tuesday,Autumn
2024-09-03,46,15,360.9,No,Tuesday,Autumn
2024-09-03,48,23,395.46,No,Tuesday,Autumn
2024-09-04,3,21,294.01,No,Wednesday,Autumn
2024-09-04,4,10,439.81,No,Wednesday,Autumn
2024-09-04,5,20,435.2,No,Wednesday,Autumn
2024-09-04,6,41,181.22,Yes,Wednesday,Autumn
2024-09-04,7,17,17.53,No,Wednesday,Autumn
2024-09-04,7,15,17.53,No,Wednesday,Autumn
2024-09-04,19,18,209.85,No,Wednesday,Autumn
2024-09-04,20,14,355.47,No,Wednesday,Autumn
2024-09-04,30,22,222.51,No,Wednesday,Autumn
2024-09-04,35,22,376.97,No,Wednesday,Autumn
2024-09-04,36,32,399.14,No,Wednesday,Autumn
2024-09-04,39,17,256.18,No,Wednesday,Autumn
2024-09-04,39,19,256.18,No,Wednesday,Autumn
2024-09-04,43,18,51.67,No,Wednesday,Autumn
2024-09-04,45,38,12.76,Yes,Wednesday,Autumn
2024-09-04,49,15,176.08,No,Wednesday,Autumn
2024-09-05,6,45,190.7,Yes,Thursday,Autumn
2024-09-05,9,22,307.03,No,Thursday,Autumn
2024-09-05,10,38,229.34,Yes,Thursday,Autumn
2024-09-05,25,16,183.24,No,Thursday,Autumn
2024-09-05,26,22,246.4,No,Thursday,Autumn
2024-09-05,35,23,376.97,No,Thursday,Autumn
2024-09-05,44,45,88.11,Yes,Thursday,Autumn
2024-09-06,1,25,268.05,No,Friday,Autumn
2024-09-06,4,30,439.81,No,Friday,Autumn
2024-09-06,6,32,169.69,Yes,Friday,Autumn
2024-09-06,15,11,377.76,No,Friday,Autumn
2024-09-06,23,13,319.08,No,Friday,Autumn
2024-09-06,28,18,241.51,No,Friday,Autumn
2024-09-06,36,31,329.94,Yes,Friday,Autumn
2024-09-06,38,14,479.93,No,Friday,Autumn
2024-09-06,39,19,256.18,No,Friday,Autumn
2024-09-06,42,17,363.99,No,Friday,Autumn
2024-09-06,42,23,363.99,No,Friday,Autumn
2024-09-06,50,21,411.47,No,Friday,Autumn
2024-09-07,8,38,218.96,No,Saturday,Autumn
2024-09-07,25,23,183.24,No,Saturday,Autumn
2024-09-07,26,31,246.4,No,Saturday,Autumn
2024-09-07,29,30,352.17,No,Saturday,Autumn
2024-09-07,31,51,85.37,Yes,Saturday,Autumn
2024-09-07,37,46,77.44,Yes,Saturday,Autumn
2024-09-07,39,20,256.18,No,Saturday,Autumn
2024-09-07,42,28,363.99,No,Saturday,Autumn
2024-09-07,42,19,363.99,No,Saturday,Autumn
2024-09-07,43,54,43.18,Yes,Saturday,Autumn
2024-09-07,43,22,51.67,No,Saturday,Autumn
2024-09-07,50,19,411.47,No,Saturday,Autumn
2024-09-07,50,28,411.47,No,Saturday,Autumn
2024-09-08,6,23,231.03,No,Sunday,Autumn
2024-09-08,6,27,231.03,No,Sunday,Autumn
2024-09-08,8,23,218.96,No,Sunday,Autumn
2024-09-08,10,27,283.3,No,Sunday,Autumn
2024-09-08,12,22,85.5,No,Sunday,Autumn
2024-09-08,26,30,246.4,No,Sunday,Autumn
2024-09-08,40,26,459.32,No,Sunday,Autumn
2024-09-09,1,23,268.05,No,Monday,Autumn
2024-09-09,1,18,268.05,No,Monday,Autumn
2024-09-09,12,32,74.17,Yes,Monday,Autumn
2024-09-09,12,18,85.5,No,Monday,Autumn
2024-09-09,13,20,326.8,No,Monday,Autumn
2024-09-09,20,17,355.47,No,Monday,Autumn
2024-09-09,28,14,241.51,No,Monday,Autumn
2024-09-09,29,40,265.66,Yes,Monday,Autumn
2024-09-09,34,11,157.47,No,Monday,Autumn
2024-09-09,40,13,459.32,No,Monday,Autumn
2024-09-09,41,19,356.31,No,Monday,Autumn
2024-09-09,41,22,356.31,No,Monday,Autumn
2024-09-09,42,22,279.98,Yes,Monday,Autumn
2024-09-09,43,19,51.67,No,Monday,Autumn
2024-09-09,48,24,395.46,No,Monday,Autumn
2024-09-10,2,22,177.48,Yes,Tuesday,Autumn
2024-09-10,3,11,294.01,No,Tuesday,Autumn
2024-09-10,7,36,14.59,Yes,Tuesday,Autumn
2024-09-10,12,11,85.5,No,Tuesday,Autumn
2024-09-10,21,18,121.17,No,Tuesday,Autumn
2024-09-10,22,41,339.58,Yes,Tuesday,Autumn
2024-09-10,26,21,246.4,No,Tuesday,Autumn
2024-09-10,29,22,352.17,No,Tuesday,Autumn
2024-09-10,30,34,180.13,Yes,Tuesday,Autumn
2024-09-10,42,14,363.99,No,Tuesday,Autumn
2024-09-11,5,16,435.2,No,Wednesday,Autumn
2024-09-11,8,19,218.96,No,Wednesday,Autumn
2024-09-11,11,17,329.15,No,Wednesday,Autumn
2024-09-11,13,40,253.41,Yes,Wednesday,Autumn
2024-09-11,13,34,277.97,Yes,Wednesday,Autumn
2024-09-11,15,22,377.76,No,Wednesday,Autumn
2024-09-11,16,19,176.15,No,Wednesday,Autumn
2024-09-11,16,18,176.15,No,Wednesday,Autumn
2024-09-11,19,22,209.85,No,Wednesday,Autumn
2024-09-11,22,10,399.69,No,Wednesday,Autumn
2024-09-11,28,11,241.51,No,Wednesday,Autumn
2024-09-11,35,21,376.97,No,Wednesday,Autumn
2024-09-11,39,22,256.18,No,Wednesday,Autumn
2024-09-11,40,31,379.89,Yes,Wednesday,Autumn
2024-09-11,41,14,356.31,No,Wednesday,Autumn
2024-09-11,42,21,363.99,No,Wednesday,Autumn
2024-09-11,48,13,395.46,No,Wednesday,Autumn
2024-09-12,3,15,294.01,No,Thursday,Autumn
2024-09-12,5,22,359.77,Yes,Thursday,Autumn
2024-09-12,10,41,198.68,Yes,Thursday,Autumn
2024-09-12,11,16,329.15,No,Thursday,Autumn
2024-09-12,13,11,326.8,No,Thursday,Autumn
2024-09-12,17,19,357.85,No,Thursday,Autumn
2024-09-12,21,18,121.17,No,Thursday,Autumn
2024-09-12,25,22,183.24,No,Thursday,Autumn
2024-09-12,36,17,399.14,No,Thursday,Autumn
2024-09-12,48,17,395.46,No,Thursday,Autumn
2024-09-13,6,19,231.03,No,Friday,Autumn
2024-09-13,11,38,247.66,Yes,Friday,Autumn
2024-09-13,12,36,73.64,Yes,Friday,Autumn
2024-09-13,13,22,326.8,No,Friday,Autumn
2024-09-13,15,14,377.76,No,Friday,Autumn
2024-09-13,18,40,28.1,Yes,Friday,Autumn
2024-09-13,24,22,297.91,No,Friday,Autumn
2024-09-13,26,27,246.4,No,Friday,Autumn
2024-09-13,33,22,12.84,No,Friday,Autumn
2024-09-13,47,31,157.11,Yes,Friday,Autumn
2024-09-13,50,14,411.47,No,Friday,Autumn
2024-09-14,5,32,435.2,No,Saturday,Autumn
2024-09-14,11,23,329.15,No,Saturday,Autumn
2024-09-14,26,26,246.4,No,Saturday,Autumn
2024-09-14,31,35,109.11,No,Saturday,Autumn
2024-09-14,36,24,399.14,No,Saturday,Autumn
2024-09-14,36,40,297.64,Yes,Saturday,Autumn
2024-09-14,38,23,479.93,No,Saturday,Autumn
2024-09-14,41,73,300.56,Yes,Saturday,Autumn
2024-09-14,44,36,117.8,No,Saturday,Autumn
2024-09-14,45,22,14.32,No,Saturday,Autumn
2024-09-14,48,23,395.46,No,Saturday,Autumn
2024-09-15,4,26,439.81,No,Sunday,Autumn
2024-09-15,5,20,435.2,No,Sunday,Autumn
2024-09-15,9,20,307.03,No,Sunday,Autumn
2024-09-15,13,62,231.32,Yes,Sunday,Autumn
2024-09-15,15,28,377.76,No,Sunday,Autumn
2024-09-15,16,16,176.15,No,Sunday,Autumn
2024-09-15,39,26,256.18,No,Sunday,Autumn
2024-09-15,41,54,255.68,Yes,Sunday,Autumn
2024-09-15,47,28,178.77,No,Sunday,Autumn
2024-09-16,10,34,198.82,Yes,Monday,Autumn
2024-09-16,12,23,59.88,Yes,Monday,Autumn
2024-09-16,13,24,326.8,No,Monday,Autumn
2024-09-16,18,36,24.78,Yes,Monday,Autumn
2024-09-16,18,20,33.45,No,Monday,Autumn
2024-09-16,22,22,399.69,No,Monday,Autumn
2024-09-16,23,18,319.08,No,Monday,Autumn
2024-09-16,23,18,319.08,No,Monday,Autumn
2024-09-16,29,22,352.17,No,Monday,Autumn
2024-09-16,39,21,256.18,No,Monday,Autumn
2024-09-17,1,21,268.05,No,Tuesday,Autumn
2024-09-17,4,16,439.81,No,Tuesday,Autumn
2024-09-17,5,11,435.2,No,Tuesday,Autumn
2024-09-17,12,36,68.72,Yes,Tuesday,Autumn
2024-09-17,22,21,399.69,No,Tuesday,Autumn
2024-09-17,31,24,109.11,No,Tuesday,Autumn
2024-09-17,44,29,88.99,Yes,Tuesday,Autumn
2024-09-17,44,14,117.8,No,Tuesday,Autumn
2024-09-18,4,14,439.81,No,Wednesday,Autumn
2024-09-18,12,40,62.24,Yes,Wednesday,Autumn
2024-09-18,13,19,326.8,No,Wednesday,Autumn
2024-09-18,24,17,297.91,No,Wednesday,Autumn
2024-09-18,49,18,176.08,No,Wednesday,Autumn
2024-09-19,1,16,268.05,No,Thursday,Autumn
2024-09-19,10,14,283.3,No,Thursday,Autumn
2024-09-19,12,14,85.5,No,Thursday,Autumn
2024-09-19,13,21,326.8,No,Thursday,Autumn
2024-09-19,14,12,99.5,No,Thursday,Autumn
2024-09-19,16,24,176.15,No,Thursday,Autumn
2024-09-19,20,13,355.47,No,Thursday,Autumn
2024-09-19,21,13,121.17,No,Thursday,Autumn
2024-09-19,26,16,246.4,No,Thursday,Autumn
2024-09-19,28,22,241.51,No,Thursday,Autumn
2024-09-19,31,15,109.11,No,Thursday,Autumn
2024-09-19,32,25,114.83,No,Thursday,Autumn
2024-09-19,34,22,157.47,No,Thursday,Autumn
2024-09-19,50,14,411.47,No,Thursday,Autumn
2024-09-20,1,14,268.05,No,Friday,Autumn
2024-09-20,6,17,231.03,No,Friday,Autumn
2024-09-20,12,20,85.5,No,Friday,Autumn
2024-09-20,13,21,326.8,No,Friday,Autumn
2024-09-20,14,18,99.5,No,Friday,Autumn
2024-09-20,28,18,241.51,No,Friday,Autumn
2024-09-20,28,14,241.51,No,Friday,Autumn
2024-09-20,38,13,479.93,No,Friday,Autumn
2024-09-20,39,45,223.51,Yes,Friday,Autumn
2024-09-20,43,17,51.67,No,Friday,Autumn
2024-09-20,44,15,117.8,No,Friday,Autumn
2024-09-20,48,38,280.0,Yes,Friday,Autumn
2024-09-21,2,28,231.26,No,Saturday,Autumn
2024-09-21,8,28,218.96,No,Saturday,Autumn
2024-09-21,13,23,326.8,No,Saturday,Autumn
2024-09-21,20,92,253.22,Yes,Saturday,Autumn
2024-09-21,25,23,183.24,No,Saturday,Autumn
2024-09-21,25,38,183.24,No,Saturday,Autumn
2024-09-21,29,24,352.17,No,Saturday,Autumn
2024-09-21,33,24,12.84,No,Saturday,Autumn
2024-09-21,43,59,45.68,Yes,Saturday,Autumn
2024-09-21,44,28,117.8,No,Saturday,Autumn
2024-09-21,45,49,12.21,Yes,Saturday,Autumn
2024-09-21,46,24,360.9,No,Saturday,Autumn
2024-09-21,47,30,178.77,No,Saturday,Autumn
2024-09-22,8,35,194.04,Yes,Sunday,Autumn
2024-09-22,9,40,307.03,No,Sunday,Autumn
2024-09-22,18,31,33.45,No,Sunday,Autumn
2024-09-22,19,35,209.85,No,Sunday,Autumn
2024-09-22,24,34,297.91,No,Sunday,Autumn
2024-09-22,34,73,110.37,Yes,Sunday,Autumn
2024-09-22,38,31,479.93,No,Sunday,Autumn
2024-09-22,38,59,397.58,Yes,Sunday,Autumn
2024-09-22,39,36,256.18,No,Sunday,Autumn
2024-09-22,41,28,356.31,No,Sunday,Autumn
2024-09-22,49,35,176.08,No,Sunday,Autumn
2024-09-23,9,27,307.03,No,Monday,Autumn
2024-09-23,26,22,246.4,No,Monday,Autumn
2024-09-23,26,22,246.4,No,Monday,Autumn
2024-09-23,34,25,115.43,Yes,Monday,Autumn
2024-09-23,37,40,78.09,Yes,Monday,Autumn
2024-09-23,39,15,256.18,No,Monday,Autumn
2024-09-23,45,24,14.32,No,Monday,Autumn
2024-09-23,49,14,176.08,No,Monday,Autumn
2024-09-24,10,22,283.3,No,Tuesday,Autumn
2024-09-24,16,25,176.15,No,Tuesday,Autumn
2024-09-24,23,22,319.08,No,Tuesday,Autumn
2024-09-24,30,14,222.51,No,Tuesday,Autumn
2024-09-24,38,16,479.93,No,Tuesday,Autumn
2024-09-24,47,29,178.77,No,Tuesday,Autumn
2024-09-24,49,25,176.08,No,Tuesday,Autumn
2024-09-24,50,40,295.22,Yes,Tuesday,Autumn
2024-09-25,2,21,231.26,No,Wednesday,Autumn
2024-09-25,2,18,231.26,No,Wednesday,Autumn
2024-09-25,3,14,294.01,No,Wednesday,Autumn
2024-09-25,3,20,294.01,No,Wednesday,Autumn
2024-09-25,6,24,231.03,No,Wednesday,Autumn
2024-09-25,12,16,85.5,No,Wednesday,Autumn
2024-09-25,13,23,326.8,No,Wednesday,Autumn
2024-09-25,14,10,99.5,No,Wednesday,Autumn
2024-09-25,16,14,176.15,No,Wednesday,Autumn
2024-09-25,25,22,183.24,No,Wednesday,Autumn
2024-09-25,31,23,109.11,No,Wednesday,Autumn
2024-09-25,43,18,51.67,No,Wednesday,Autumn
2024-09-25,44,32,101.53,Yes,Wednesday,Autumn
2024-09-26,2,18,231.26,No,Thursday,Autumn
2024-09-26,3,14,294.01,No,Thursday,Autumn
2024-09-26,7,34,13.33,Yes,Thursday,Autumn
2024-09-26,12,20,85.5,No,Thursday,Autumn
2024-09-26,15,12,377.76,No,Thursday,Autumn
2024-09-26,39,13,256.18,No,Thursday,Autumn
2024-09-26,44,19,117.8,No,Thursday,Autumn
2024-09-26,48,14,395.46,No,Thursday,Autumn
2024-09-27,13,17,326.8,No,Friday,Autumn
2024-09-27,17,40,309.03,Yes,Friday,Autumn
2024-09-27,19,29,148.64,Yes,Friday,Autumn
2024-09-27,27,15,302.7,No,Friday,Autumn
2024-09-27,28,16,241.51,No,Friday,Autumn
2024-09-27,41,15,356.31,No,Friday,Autumn
2024-09-28,5,57,348.81,Yes,Saturday,Autumn
2024-09-28,7,54,12.61,Yes,Saturday,Autumn
2024-09-28,14,24,99.5,No,Saturday,Autumn
2024-09-28,16,40,128.62,Yes,Saturday,Autumn
2024-09-28,19,31,209.85,No,Saturday,Autumn
2024-09-28,24,26,297.91,No,Saturday,Autumn
2024-09-28,32,28,114.83,No,Saturday,Autumn
2024-09-28,39,27,256.18,No,Saturday,Autumn
2024-09-28,45,30,14.32,No,Saturday,Autumn
2024-09-28,50,42,411.47,No,Saturday,Autumn
2024-09-29,3,24,294.01,No,Sunday,Autumn
2024-09-29,7,31,17.53,No,Sunday,Autumn
2024-09-29,14,27,99.5,No,Sunday,Autumn
2024-09-29,19,24,209.85,No,Sunday,Autumn
2024-09-29,21,43,88.52,Yes,Sunday,Autumn
2024-09-29,23,54,246.61,Yes,Sunday,Autumn
2024-09-29,26,42,246.4,No,Sunday,Autumn
2024-09-29,28,18,241.51,No,Sunday,Autumn
2024-09-29,29,31,352.17,No,Sunday,Autumn
2024-09-29,33,57,10.75,Yes,Sunday,Autumn
2024-09-29,35,30,376.97,No,Sunday,Autumn
2024-09-29,44,18,117.8,No,Sunday,Autumn
2024-09-29,48,34,395.46,No,Sunday,Autumn
2024-09-30,1,14,268.05,No,Monday,Autumn
2024-09-30,5,31,306.52,Yes,Monday,Autumn
2024-09-30,5,15,435.2,No,Monday,Autumn
2024-09-30,6,19,231.03,No,Monday,Autumn
2024-09-30,8,27,218.96,No,Monday,Autumn
2024-09-30,14,15,99.5,No,Monday,Autumn
2024-09-30,17,43,266.42,Yes,Monday,Autumn
2024-09-30,21,16,121.17,No,Monday,Autumn
2024-09-30,22,19,399.69,No,Monday,Autumn
2024-09-30,23,14,319.08,No,Monday,Autumn
2024-09-30,28,21,241.51,No,Monday,Autumn
2024-09-30,30,19,222.51,No,Monday,Autumn
2024-09-30,31,16,109.11,No,Monday,Autumn
2024-10-01,2,15,231.26,No,Tuesday,Autumn
2024-10-01,9,23,307.03,No,Tuesday,Autumn
2024-10-01,14,22,99.5,No,Tuesday,Autumn
2024-10-01,19,31,159.33,Yes,Tuesday,Autumn
2024-10-01,20,32,303.55,Yes,Tuesday,Autumn
2024-10-01,28,18,241.51,No,Tuesday,Autumn
2024-10-01,34,24,157.47,No,Tuesday,Autumn
2024-10-01,37,14,109.21,No,Tuesday,Autumn
2024-10-01,42,25,363.99,No,Tuesday,Autumn
2024-10-02,3,47,248.52,Yes,Wednesday,Autumn
2024-10-02,9,26,307.03,No,Wednesday,Autumn
2024-10-02,16,36,145.35,Yes,Wednesday,Autumn
2024-10-02,18,43,25.12,Yes,Wednesday,Autumn
2024-10-02,19,21,209.85,No,Wednesday,Autumn
2024-10-02,23,17,319.08,No,Wednesday,Autumn
2024-10-02,33,31,9.37,Yes,Wednesday,Autumn
2024-10-02,43,14,51.67,No,Wednesday,Autumn
2024-10-02,49,22,176.08,No,Wednesday,Autumn
2024-10-03,5,22,435.2,No,Thursday,Autumn
2024-10-03,12,22,85.5,No,Thursday,Autumn
2024-10-03,25,25,183.24,No,Thursday,Autumn
2024-10-03,25,15,183.24,No,Thursday,Autumn
2024-10-03,32,20,114.83,No,Thursday,Autumn
2024-10-03,33,18,12.84,No,Thursday,Autumn
2024-10-03,35,26,376.97,No,Thursday,Autumn
2024-10-03,41,16,356.31,No,Thursday,Autumn
2024-10-03,48,19,395.46,No,Thursday,Autumn
2024-10-04,5,15,435.2,No,Friday,Autumn
2024-10-04,15,17,377.76,No,Friday,Autumn
2024-10-04,16,15,176.15,No,Friday,Autumn
2024-10-04,20,21,355.47,No,Friday,Autumn
2024-10-04,30,22,222.51,No,Friday,Autumn
2024-10-04,42,21,363.99,No,Friday,Autumn
2024-10-04,49,36,156.63,Yes,Friday,Autumn
2024-10-05,6,36,231.03,No,Saturday,Autumn
2024-10-05,8,43,218.96,No,Saturday,Autumn
2024-10-05,12,23,85.5,No,Saturday,Autumn
2024-10-05,20,30,355.47,No,Saturday,Autumn
2024-10-05,37,16,109.21,No,Saturday,Autumn
2024-10-05,45,38,12.58,Yes,Saturday,Autumn
2024-10-05,47,32,178.77,No,Saturday,Autumn
2024-10-05,48,22,395.46,No,Saturday,Autumn
2024-10-06,7,31,17.53,No,Sunday,Autumn
2024-10-06,9,26,307.03,No,Sunday,Autumn
2024-10-06,14,34,99.5,No,Sunday,Autumn
2024-10-06,16,20,176.15,No,Sunday,Autumn
2024-10-06,16,38,154.07,Yes,Sunday,Autumn
2024-10-06,26,26,246.4,No,Sunday,Autumn
2024-10-06,29,54,299.66,Yes,Sunday,Autumn
2024-10-06,38,32,479.93,No,Sunday,Autumn
2024-10-06,40,12,459.32,No,Sunday,Autumn
2024-10-06,42,28,363.99,No,Sunday,Autumn
2024-10-06,48,9,395.46,No,Sunday,Autumn
2024-10-07,10,17,283.3,No,Monday,Autumn
2024-10-07,13,18,326.8,No,Monday,Autumn
2024-10-07,14,23,99.5,No,Monday,Autumn
2024-10-07,21,10,121.17,No,Monday,Autumn
2024-10-07,22,34,280.14,Yes,Monday,Autumn
2024-10-07,27,23,302.7,No,Monday,Autumn
2024-10-07,30,22,222.51,No,Monday,Autumn
2024-10-07,32,14,114.83,No,Monday,Autumn
2024-10-07,36,12,399.14,No,Monday,Autumn
2024-10-07,38,18,479.93,No,Monday,Autumn
2024-10-07,42,52,301.07,Yes,Monday,Autumn
2024-10-07,46,18,318.06,Yes,Monday,Autumn
2024-10-07,50,40,291.66,Yes,Monday,Autumn
2024-10-08,6,17,231.03,No,Tuesday,Autumn
2024-10-08,23,23,319.08,No,Tuesday,Autumn
2024-10-08,37,14,109.21,No,Tuesday,Autumn
2024-10-08,47,50,150.99,Yes,Tuesday,Autumn
2024-10-08,48,24,395.46,No,Tuesday,Autumn
2024-10-09,9,18,307.03,No,Wednesday,Autumn
2024-10-09,9,21,307.03,No,Wednesday,Autumn
2024-10-09,11,16,329.15,No,Wednesday,Autumn
2024-10-09,23,16,319.08,No,Wednesday,Autumn
2024-10-09,27,15,302.7,No,Wednesday,Autumn
2024-10-09,28,18,241.51,No,Wednesday,Autumn
2024-10-09,30,20,222.51,No,Wednesday,Autumn
2024-10-09,31,26,109.11,No,Wednesday,Autumn
2024-10-09,33,25,12.84,No,Wednesday,Autumn
2024-10-09,35,13,376.97,No,Wednesday,Autumn
2024-10-09,40,16,459.32,No,Wednesday,Autumn
2024-10-09,41,18,296.97,Yes,Wednesday,Autumn
2024-10-10,2,18,231.26,No,Thursday,Autumn
2024-10-10,6,18,231.03,No,Thursday,Autumn
2024-10-10,16,13,176.15,No,Thursday,Autumn
2024-10-10,19,14,209.85,No,Thursday,Autumn
2024-10-10,26,22,246.4,No,Thursday,Autumn
2024-10-10,27,22,302.7,No,Thursday,Autumn
2024-10-10,29,23,352.17,No,Thursday,Autumn
2024-10-10,31,14,109.11,No,Thursday,Autumn
2024-10-10,35,20,298.3,Yes,Thursday,Autumn
2024-10-11,3,16,294.01,No,Friday,Autumn
2024-10-11,4,14,439.81,No,Friday,Autumn
2024-10-11,17,12,357.85,No,Friday,Autumn
2024-10-11,18,15,33.45,No,Friday,Autumn
2024-10-11,28,10,241.51,No,Friday,Autumn
2024-10-11,28,21,241.51,No,Friday,Autumn
2024-10-11,29,21,352.17,No,Friday,Autumn
2024-10-11,31,13,109.11,No,Friday,Autumn
2024-10-11,33,15,12.84,No,Friday,Autumn
2024-10-11,38,18,479.93,No,Friday,Autumn
2024-10-11,40,15,459.32,No,Friday,Autumn
2024-10-11,43,20,40.6,Yes,Friday,Autumn
2024-10-11,49,40,136.1,Yes,Friday,Autumn
2024-10-12,3,28,294.01,No,Saturday,Autumn
2024-10-12,5,22,435.2,No,Saturday,Autumn
2024-10-12,17,59,297.81,Yes,Saturday,Autumn
2024-10-12,17,23,357.85,No,Saturday,Autumn
2024-10-12,18,23,33.45,No,Saturday,Autumn
2024-10-12,21,40,91.76,Yes,Saturday,Autumn
2024-10-12,37,39,109.21,No,Saturday,Autumn
2024-10-12,45,43,11.92,Yes,Saturday,Autumn
2024-10-13,4,40,312.14,Yes,Sunday,Autumn
2024-10-13,7,30,17.53,No,Sunday,Autumn
2024-10-13,11,19,329.15,No,Sunday,Autumn
2024-10-13,18,22,33.45,No,Sunday,Autumn
2024-10-13,22,30,399.69,No,Sunday,Autumn
2024-10-13,29,15,352.17,No,Sunday,Autumn
2024-10-13,40,28,459.32,No,Sunday,Autumn
2024-10-13,46,20,360.9,No,Sunday,Autumn
2024-10-14,9,15,307.03,No,Monday,Autumn
2024-10-14,13,21,326.8,No,Monday,Autumn
2024-10-14,16,25,176.15,No,Monday,Autumn
2024-10-14,31,19,109.11,No,Monday,Autumn
2024-10-14,32,16,114.83,No,Monday,Autumn
2024-10-14,32,13,114.83,No,Monday,Autumn
2024-10-14,34,10,157.47,No,Monday,Autumn
2024-10-14,38,25,338.18,Yes,Monday,Autumn
2024-10-14,40,21,459.32,No,Monday,Autumn
2024-10-14,45,22,14.32,No,Monday,Autumn
2024-10-14,49,22,176.08,No,Monday,Autumn
2024-10-14,50,19,411.47,No,Monday,Autumn
2024-10-15,13,27,326.8,No,Tuesday,Autumn
2024-10-15,13,23,326.8,No,Tuesday,Autumn
2024-10-15,15,12,377.76,No,Tuesday,Autumn
2024-10-15,15,14,377.76,No,Tuesday,Autumn
2024-10-15,25,20,183.24,No,Tuesday,Autumn
2024-10-15,34,40,119.78,Yes,Tuesday,Autumn
2024-10-15,35,30,376.97,No,Tuesday,Autumn
2024-10-15,43,16,51.67,No,Tuesday,Autumn
2024-10-15,49,21,176.08,No,Tuesday,Autumn
2024-10-16,2,17,231.26,No,Wednesday,Autumn
2024-10-16,2,21,231.26,No,Wednesday,Autumn
2024-10-16,9,22,307.03,No,Wednesday,Autumn
2024-10-16,10,36,247.49,Yes,Wednesday,Autumn
2024-10-16,13,16,326.8,No,Wednesday,Autumn
2024-10-16,16,18,176.15,No,Wednesday,Autumn
2024-10-16,23,18,319.08,No,Wednesday,Autumn
2024-10-16,25,22,183.24,No,Wednesday,Autumn
2024-10-16,31,38,86.12,Yes,Wednesday,Autumn
2024-10-16,31,14,109.11,No,Wednesday,Autumn
2024-10-16,42,20,363.99,No,Wednesday,Autumn
2024-10-16,47,23,178.77,No,Wednesday,Autumn
2024-10-17,3,18,294.01,No,Thursday,Autumn
2024-10-17,4,18,439.81,No,Thursday,Autumn
2024-10-17,14,22,99.5,No,Thursday,Autumn
2024-10-17,16,18,176.15,No,Thursday,Autumn
2024-10-17,24,17,297.91,No,Thursday,Autumn
2024-10-17,25,20,183.24,No,Thursday,Autumn
2024-10-17,28,24,241.51,No,Thursday,Autumn
2024-10-17,33,19,12.84,No,Thursday,Autumn
2024-10-17,40,21,459.32,No,Thursday,Autumn
2024-10-17,43,15,51.67,No,Thursday,Autumn
2024-10-18,5,31,337.52,Yes,Friday,Autumn
2024-10-18,9,19,307.03,No,Friday,Autumn
2024-10-18,12,19,85.5,No,Friday,Autumn
2024-10-18,13,19,326.8,No,Friday,Autumn
2024-10-18,16,17,176.15,No,Friday,Autumn
